review_text,star_rating,domain,restaurant_name
"First time at Wendy's, not impressed. Visited the Hull Kingswood branch.Reasonably busy, ordered at the machine, a cash option available at the counter.Chicken sandwich and chilli fries, spicy chicken nuggets and cheese fries. Very small chicken sandwich, slice of tomato and a tiny piece of lettuce with a splash of mayo left me completely underwhelmed. The chilli fries we're tasty and enjoyable. Chicken nuggets, we'll can't say much as that's all they are, spice added a decent kick though. Cheesy fries a bit greasy.  Best part was the two frosty shakes, very tasty. Cost, £18, felt little overpriced for what we had. Would I use again or recommend, we'll for a frosty or chilli fries yes otherwise it's a no.",3,restaurant,Wendys
Not the greatest of experiences in the restaurant. The hype is much bigger than the actual experience with this place,3,restaurant,Wendys
I went through the drive through to pick up 3 small frostees. The man taking my order yelled at me that there was no chocolate and there would be no Chocolate for the rest of the day. I told him that was fine and ordered 3 strawberrie frostees. He sighed heavily and told me to drive around. Attitude was extremely unprofessional and offputting. Usually I have a wonderful experience with Wendy’s. But his behavior toward his job made me not even want to purchase anything.,3,restaurant,Wendys
"Visited the new Coventry once for a coffeeand a 'biscuit' (more like a plain scone is that what Americans call a biscuit?) and then for a breakfast.Both times the food and service was good.I ate in but the music was way too loud almost deafening. I'm not saying have no music (It makes a change to have some Jazz and it's connected with New Orleans )but please please turn it down a bit!! Gave me a headache after about 20 minutes.I had to leave the restaurant.There is nowhere to escape the din and the staff must get sick of it,I pity them especially if you don't like jazz!!.Would have given 5 stars but for the music.",3,restaurant,Popeyes
Not nice  Food.They gave us someone’s item from drive through(it was clearly labelled) al the wings were doing was counting as food.Asides from this staff were trying hard really nice and sorted our issue reasonably well and which.Well done staffNkt well done to the flavourless chicken,3,restaurant,Popeyes
I went on 09/24/25 placed an order for 4 smokin rojo chicken sandwichs. When reach drive thtr window asked the girl for sauce for sandwiches. Sd they already had sauce. Got home to eat. All they had were a dap at the end not even in the middle. There was not much taste. Be sure and ask for sauce. They were stingy.,3,restaurant,Popeyes
"We stop at the Parry Sound Popeyes every once in a while after a long trip to take a 12 piece chicken home for dinner. We have another 45 km drive to get home. Every time we ask to ensure that the order has 3 legs, 3 wings, 3 thighs, and 3 breasts. More times then not, we are short changed of a breast and they throw in a dark meat leg. One of us is not keen on dark meet. Yesterday Sept 18, we ordered another 12 peace. and we asked if there are 3 of each and the staff person said yes. When we got home, not so. Next time we will tell them to open the box and show us. Very poor training of staff at this site. We never did get our receipt so we could leave a review.",3,restaurant,Popeyes
"Spicy chicken sandwich too saltyI ordered spicy not salty. If I want chicken I am going back to KFCWembley, London, England branch",3,restaurant,Popeyes
Food is not for the best of us very greasy and oily and sometimes they mess up my order whenever I go there. But still a good late night snack.,3,restaurant,Popeyes
"I ordered through DoorDash, the DoorDash experience was great!  Even thought the driver had to turn around twice for either turning the wrong way or missing the turn…  the delivery itself was great!  It made it within the time expected!!The problem with the order was one part of the order was a 3 piece spicy with mashed potatoes and gravy.  The 3 piece was a thigh, drumstick and wing.  The wing was the smallest we’ve ever seen! It might as well have been a 2 piece meal! The mashed potato & gravy side was almost 1/2 if the small container, with a drizzle of gravy.The other meal was a 3 piece tender meal.  The tenders were the bits that were left over.  All of them out together might have equaled 1 full tender somewhere else!!  Again, the potatoes & gravy was almost 1/2 of the small dish.We were so disappointed with this.   We paid almost $50 (before taxes and fees) for the amount of food we could get at another place for almost 1/2 the cost!!!Is this what you do for your DoorDash customers???  So disappointing!!  I don’t know if we will be getting Popeyes again if this is what we can expect!!Do better!!!!",3,restaurant,Popeyes
"I've just had a classic chicken sandwich with a biscuit from Popeyes.  I was looking forward to it, but I was disappointed with the biscuit; it was flat, overdone, and hard.  However, the chicken burger was ok.",3,restaurant,Popeyes
"The new Antrim drive through has AI taking the orders. You order, then it asks if your orders correct by checking the screen, then you go to the delivery window and an actual human asks you to check the screen for a second time. It would be faster to let customers use a touch screen. If the orders wrong it’s your own fault. The worst thing about the experience is the awful AI American accent.  Hated it.  I had a Spicy chicken sandwich.  It wasn’t Spicy but was quite crispy.  The KFC zinger is a far superior spicy chicken burger.",3,restaurant,Popeyes
"I did a door dash order but I had to call customer support because the 2for1 wings and boneless wings offer never credited to bill. Got that resolve while making order on phone. I was shocked at how tiny the 6peice wings were. The nuggets not much bigger. Each was originally $12.95. I can tell Popeyes cares more about their profits and bottom line than actually, you know, feeding customers a decent portion.",3,restaurant,Popeyes
The food came surprisingly quickly and to a very high standard. However I was less than pleased when they gave me a vanilla milkshake instead of the chocolate one I had politely asked for. When I confronted them about my milkshake they took it and said they would replace it. However to my disgust I believe that they handed me back the same milkshake with no chocolate added. 🫣,3,restaurant,Popeyes
